Created-At,From-User,From-User-Id,Id,Language,Retweet-Count,Source,Text,_id
1631480929000,Paloma Marquez,1275919055237664769,1437161299511844868,und,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mariseka @jjcc_chile @carmen_hertz @PCdeChile @Diputados_PC @KarolCariola @PC_SanBernardo @MemorialdePaine @gteillier @WladimirBolton @EquipoMarisela 🌹🌹🌹,613e7e05ce63935b7d65270a
1631485240000,ÑaÑa 🌵💚,779270418,1437179381168943110,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tensión entre los fiscales del FdT, llevan 9 listas en concejales y no se deciden cómo contar los votos",613e7eb5ce63935b7d65270c
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e7eb5ce63935b7d65270d
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e7eb5ce63935b7d65270e
1631484931000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437178083614863366,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarielMer1 Un detalle:.... Fíjate quiénes son las cabezas de listas de Schiaretti, qué van a votar ...

Solo cambian de nombre , no el voto en las Cámaras...😑 https://t.co/1DvBtUJA5A",613e7eb5ce63935b7d65270f
1631484219000,ed 7400,474671796,1437175100026064902,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gustavo_srcc @analia_olivera @VivianaaFerrari Arman las listas como el culo, ponen a paracaidistas, no nos escuchan, pero la culpa es nuestra...",613e7eb5ce63935b7d652710
1631483625000,Palo y a la Bolsa.,328603848,1437172605690257410,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GFrondizi Es muy temprano, se manejan datos totalmente en opuestos tbm, a esta hora. LISTAS JXC  (2) 39%
LISRA FDT 38%.",613e7eb5ce63935b7d652711
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e7eb5ce63935b7d652712
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e7eb5ce63935b7d652713
1631479911000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437157028410142721,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MARCELOFAVAOK Schiaretti se los da con ambas listas....no hay problemas,613e7eb5ce63935b7d652714
1631477403000,Nano,200566302,1437146508932128773,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Demasiadas listas zurdas...así estamos,613e7eb5ce63935b7d652715
1631477208000,Hugo Matteri 🌴☀🌴,197133329,1437145693345492993,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@die_quema Acá votamos senadores y diputados nacionales, y concejales.
Todos de JxC, pero de listas distintas en la interna.
Hay que votar por los amigos",613e7eb5ce63935b7d652716
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e7eb5ce63935b7d652717
1631485346000,#GMA💙,141337897,1437179823672156163,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A ver: no pierden los candidatos de Macri. Pierden candidatos que nunca debieron presentarse. Que Larreta no se suba al pony porque NUNCA lo voy a votar. No importa quién esté del otro lado. #BASTA,613e7eb5ce63935b7d652718
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e7eb5ce63935b7d652719
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e7eb5ce63935b7d65271a
1631484404000,Liliana Calle🇦🇷,3319028931,1437175874542002185,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","⚠️ Esto es así ⚠️
Hay que esperar porque en cada lugar del País queda 1 ganador de JxC y los otros candidatos se suman!!! https://t.co/h355x5Deut",613e7eb5ce63935b7d65271b
1631483188000,danielita,330714837,1437170773261705222,es,3,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Definen candidatos las paso Sres. Dejen de tirar fruta, en noviembre es la posta.",613e7eb5ce63935b7d65271c
1631482838000,Carlos Montiel,396890536,1437169306958237696,es,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Excelente el equipo @partidoUNT del municipio Ribas juntos a sus candidatos a concejales Williams escalona y gustavo Mujica, en la parroquia zuata, en casa x casa llevando el mensaje de ntra candidata alcalde @karinsalanova rumbo a las elecciones 21N...Karin es garantia de unidad https://t.co/Cz65O5y80G",613e7eb5ce63935b7d65271d
1631482615000,Félix A. Mateo  S.,1017646742,1437168371225747461,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Patriota_RD Aparentemente ganará el pueblo, los del PRM al PLD y los de la DEA al PRM! De seguir así habrá mejores candidatos para el 2024.",613e7eb5ce63935b7d65271e
1630785102000,Ramón González,1231361026693705728,1434242789202616328,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@antipopulista Y quién los presentaron cómo excelentísimas personas precidenciales,duhalde, peronista también ex presidente ,y del partido peronista, justicialista, cómo usd quieran llamarlo,todo un corrupto, asesino, ladrón !!!!",613e7eb5ce63935b7d65271f
1631485137000,Fabian fernandez,1339077552925708288,1437178949885472771,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@p_justicialista @Diputados_Todos @FrenteDeTodos @alferdez @CFKArgentina @CasaRosada @Senadores_Todos @GobDeLaRioja  fotos a las planillas y telegramas  @QuintelaRicardo,613e7eb5ce63935b7d652720
1631484663000,Chapis-Recargada,465165042,1437176962473156619,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ecuador VACUNANDO A menores d 18 años y  México @HLGatell y @lopezobrador_ NINGUNEANDO Vacunas pero Regalándolas a Nicaragua Haití  @senadomexicano @Mx_Diputados solo legislan sus intereses?
Se Vacunaran a Niños a punta d Amparos? 
O esperarán batir récord en + muertos x Covid? https://t.co/i3bBredjvr",613e7eb5ce63935b7d652721
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e7eb5ce63935b7d652722
1631483808000,𝕽𝖔𝖇𝖊𝖗𝖙𝖔 𝕭𝖊𝖟𝖟𝖆𝖙𝖔 (𝖍),164287753,1437173374933942272,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FuriaPirata Estimado creo que al Senador lo perdieron... Lo importante es que peligra la banca de diputados que tendrían que renovar.,613e7eb5ce63935b7d652723
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e7eb5ce63935b7d652724
1631481844000,Emy,1150640572752900096,1437165137790750731,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/XOMitGJ1gE.. Mentira.. Queremos el 10xciento porq son nuestros ahorros ahora.. A uds q les importa si tienen en sus bolsillos con suculento sueldo.. Y los Cesantes q???,613e7eb5ce63935b7d652725
1631485240000,ÑaÑa 🌵💚,779270418,1437179381168943110,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tensión entre los fiscales del FdT, llevan 9 listas en concejales y no se deciden cómo contar los votos",613e7ff5ce63935b7d652727
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e7ff5ce63935b7d652728
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e7ff5ce63935b7d652729
1631484931000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437178083614863366,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarielMer1 Un detalle:.... Fíjate quiénes son las cabezas de listas de Schiaretti, qué van a votar ...

Solo cambian de nombre , no el voto en las Cámaras...😑 https://t.co/1DvBtUJA5A",613e7ff5ce63935b7d65272a
1631484219000,ed 7400,474671796,1437175100026064902,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gustavo_srcc @analia_olivera @VivianaaFerrari Arman las listas como el culo, ponen a paracaidistas, no nos escuchan, pero la culpa es nuestra...",613e7ff5ce63935b7d65272b
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e7ff5ce63935b7d65272c
1631482924000,JOSE A GUERRERO,546401615,1437169668628926467,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dentro de las prioridades de la ley están los jóvenes También tienen artículo constitucional Instituciones para formarlos están listas Basta solo efectivizar esos derechos y cumplida esa parte https://t.co/S6UyRlrqhb,613e7ff5ce63935b7d65272d
1631479911000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437157028410142721,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MARCELOFAVAOK Schiaretti se los da con ambas listas....no hay problemas,613e7ff5ce63935b7d65272e
1631477403000,Nano,200566302,1437146508932128773,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Demasiadas listas zurdas...así estamos,613e7ff5ce63935b7d65272f
1631477208000,Hugo Matteri 🌴☀🌴,197133329,1437145693345492993,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@die_quema Acá votamos senadores y diputados nacionales, y concejales.
Todos de JxC, pero de listas distintas en la interna.
Hay que votar por los amigos",613e7ff5ce63935b7d652730
1631476497000,Cuchi Laino,158814272,1437142709538631684,es,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Y… ya votaron? Listas para entrar al cuarto oscuro @jesyfuxeden @turkishnotdead en Cuarto Oscuro https://t.co/iUhonk572E,613e7ff5ce63935b7d652731
1631485704000,Agostino Giusti,449972596,1437181324817801220,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@VicenteDz Y serán lo suficientemente inteligentes los políticos de la oposición  para ver y aplicar lo que usted dice porque lo que se ve que todos desean ser candidatos y lo que hacen es diluir el voto opositor en favor de la unidad del oficialismo o usted cree que en las presidenciales,613e7ff5ce63935b7d652732
1631485346000,#GMA💙,141337897,1437179823672156163,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A ver: no pierden los candidatos de Macri. Pierden candidatos que nunca debieron presentarse. Que Larreta no se suba al pony porque NUNCA lo voy a votar. No importa quién esté del otro lado. #BASTA,613e7ff5ce63935b7d652733
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e7ff5ce63935b7d652734
1631484638000,PJ Apure Oficial,779893284407799808,1437176857103933445,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Achaguas recibió al Dr @luislippa y José Santana (farra) y escucho el mensaje de UNIDAD Y CAMBIO de los candidatos de la plataforma unitaria y la lucha que se promueve para el #21N 

#VamoTodos 
#VamosConTodo 
@activismopj https://t.co/M3irmTZzKw",613e7ff5ce63935b7d652735
1630785102000,Ramón González,1231361026693705728,1434242789202616328,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@antipopulista Y quién los presentaron cómo excelentísimas personas precidenciales,duhalde, peronista también ex presidente ,y del partido peronista, justicialista, cómo usd quieran llamarlo,todo un corrupto, asesino, ladrón !!!!",613e7ff5ce63935b7d652736
1631485497000,Soy José,18169548,1437180459474198530,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Diputados: https://t.co/Bfwl6WZv9s,613e7ff5ce63935b7d652737
1631485137000,Fabian fernandez,1339077552925708288,1437178949885472771,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@p_justicialista @Diputados_Todos @FrenteDeTodos @alferdez @CFKArgentina @CasaRosada @Senadores_Todos @GobDeLaRioja  fotos a las planillas y telegramas  @QuintelaRicardo,613e7ff5ce63935b7d652738
1631484663000,Chapis-Recargada,465165042,1437176962473156619,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ecuador VACUNANDO A menores d 18 años y  México @HLGatell y @lopezobrador_ NINGUNEANDO Vacunas pero Regalándolas a Nicaragua Haití  @senadomexicano @Mx_Diputados solo legislan sus intereses?
Se Vacunaran a Niños a punta d Amparos? 
O esperarán batir récord en + muertos x Covid? https://t.co/i3bBredjvr",613e7ff5ce63935b7d652739
1631483824000,Maria Correa,541217064,1437173439463297037,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IvanDuque Escalamiento de una bellaqueria
1.Pacto de Ciénaga 
2.Saboteo 32 proyectos diputados mag. 
3.Amenaza de muerte por el Clan del Golfo.
4.Desconocimiento cómplice del gobierno Nal, ante las amenazas.
5.""Pacto Funcional"" zona Bananera
@carlosecaicedo @ticopineda @Coljuristas",613e7ff5ce63935b7d65273a
1631483101000,Eulalia Pérez,1185731069926166530,1437170407988203523,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buen,  los nuevos diputados del PRM desfilarán por el MP👇 https://t.co/rV1alWXAw0",613e7ff5ce63935b7d65273b
1631485773000,Brancatudo Pelotelli,258926235,1437181614430343170,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ananaykiwi Aca no se votan bancas.
Se votan listas internas .
Nada q ver tu análisis..
En 2 meses son las que van",613e8101ce63935b7d65273d
1631485240000,ÑaÑa 🌵💚,779270418,1437179381168943110,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tensión entre los fiscales del FdT, llevan 9 listas en concejales y no se deciden cómo contar los votos",613e8101ce63935b7d65273e
1631485148000,Adrianzinho,75487965,1437178993686597634,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Todos los que ya tenían listas sus felicitaciones para Novak Djokovic pueden irlas guardando. El serbio hoy va a conocer el término “cruzazulear”
😕",613e8101ce63935b7d65273f
1631485070000,Milkita,87506821,1437178668351213577,es,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Compras listas del 18 porque después filas y se acaba todo 😌🙆🏽‍♀️,613e8101ce63935b7d652740
1631484931000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437178083614863366,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MarielMer1 Un detalle:.... Fíjate quiénes son las cabezas de listas de Schiaretti, qué van a votar ...

Solo cambian de nombre , no el voto en las Cámaras...😑 https://t.co/1DvBtUJA5A",613e8101ce63935b7d652741
1631484731000,Pablo Marquez,2738074481,1437177247807463431,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Linuchi @AlejandroMYC @Matu86RC @pau_oliveto Si sumas las 2 listas, la de Santilli y la de Manes, Juntos por el cambio pierde por 5/6 pts aprox",613e8101ce63935b7d652742
1631484219000,ed 7400,474671796,1437175100026064902,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gustavo_srcc @analia_olivera @VivianaaFerrari Arman las listas como el culo, ponen a paracaidistas, no nos escuchan, pero la culpa es nuestra...",613e8101ce63935b7d652743
1631483625000,Palo y a la Bolsa.,328603848,1437172605690257410,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@GFrondizi Es muy temprano, se manejan datos totalmente en opuestos tbm, a esta hora. LISTAS JXC  (2) 39%
LISRA FDT 38%.",613e8101ce63935b7d652744
1631483006000,Manuel (Crack) Cruz,1276391778816593920,1437170012494700546,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Listas las alineaciones del primer partido del domingo.
Pumas y Chivas protagonisan hoy el ""Derby de Canteras"" en donde ambos buscarán ganar; por su parte ""Los del Pedregal"" buscan salir de las posiciones bajas de la tabla y el ""Rebaño Sagrado"" salvar a su DT.
#Apertura2021 https://t.co/AYcb9aOYy8",613e8101ce63935b7d652745
1631481664000,Facundo,186563919,1437164379766722561,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Lenchurey1 @moment_waldo Acá en MdP hay 3 listas de Espert, una peor que otra. Vote a una porque conozco al candidato y lo apoyo, junto con 2 más de su lista. El resto, familiares o impresentables. La otra... Mamá.
Liberal, Posta, ninguna. Todos cambiemitas arrepentidos.",613e8101ce63935b7d652746
1631481098000,Mary Veas,711401297489076224,1437162009271971847,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Magdale_Aguilar @GreecyYai @Eles26 @SiempreMiriamH @VicioLopez @antonylople @Saby04116401 @EmreSoliman @LaChoca10 @Juanfra29442037 @Alondra04461139 @Ger_Rico10 @CoromotoCampo Gracias hermosa Magda por mencionarme en tus listas de seguidores 💕 
#JuntosConMagda 
#VamosSumando 💪
#MeSiguenLosSigo 👠👠
#FollowSeguro 💯✖💯 https://t.co/XYnyhVhzWD",613e8101ce63935b7d652747
1631480387000,💚(((Leito))😷,360338275,1437159026702311433,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Me dicen por cucaracha que Milei está haciendo una excelente elección.
Se la dedica a Cambiemos y su múltiples listas",613e8101ce63935b7d652748
1631480108000,Graciela Laddaga,806315683114008576,1437157853538631681,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FabianHaedo Listas de q Fabián?,613e8101ce63935b7d652749
1631479911000,POR SIEMPRE BITA✨ 💙+💙,166276984,1437157028410142721,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MARCELOFAVAOK Schiaretti se los da con ambas listas....no hay problemas,613e8101ce63935b7d65274a
1631479757000,StellaMarisJuárez⚪️🔴⚪️,145257754,1437156381681987587,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Mercede73902474 @Trompe__ @ljuez @laurmachado Ahhh bueno. Igual seguro integran listas. Asì que palomas va a haber.,613e8101ce63935b7d65274b
1631479462000,Facundo Bringa,790583348,1437155144014127104,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@itsr0dr No boludo, ya circulan una banda de fotos de listas waskeadas",613e8101ce63935b7d65274c
1631486081000,Douglas Willian,67746628,1437182909056684040,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","É um tal de faz manifestação a favor do Bolsonaro, depois faz manifestação contra o Bolsonaro. E escolher certinho e com consciência seus candidatos para votar direito nas eleições, já pensaram nessa 3º via??",613e8101ce63935b7d65274d
1631485564000,Judith Coria,2474466303,1437180738756096006,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",No me gustó la organización de las elecciones de candidatos que hizo Larreta. 🇦🇷💪 https://t.co/40iKtkd0dW,613e8101ce63935b7d65274e
1631485346000,#GMA💙,141337897,1437179823672156163,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A ver: no pierden los candidatos de Macri. Pierden candidatos que nunca debieron presentarse. Que Larreta no se suba al pony porque NUNCA lo voy a votar. No importa quién esté del otro lado. #BASTA,613e8101ce63935b7d65274f
1631485077000,Francisco Lobo,1027113117338271744,1437178699024060416,pt,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@solsimao @ZCarlos10667791 @aguedescartoon Se o “povo” ainda não definiu o candidato a terceira via ok, mas  esses serão os possíveis candidatos vai sair daí e não muda o fato ! 

O “povo” poderia muito bem@ir às ruas pra mostrar a insatisfação .",613e8101ce63935b7d652750
1631484960000,Leonardo dos Anjos,1227634370904764427,1437178204251377665,pt,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nemesiszumbi @galas_oficial E vc sabe como cada pessoa vota o voto até onde sei é secreto e realmente tem muitos candidatos mas quando alguém da esquerda se destaca de mais o ex presidiário dá um jeito de cortar as asinhas dele seja dentro do PT ou fora exemplos não faltam Marina Silva q o diga não é mesmo,613e8101ce63935b7d652751
1631484629000,@LaAbuelaDeHierro,1332871483224416257,1437176816540831753,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AndreaVictori1 @VeronicaWelkner @joseantoniokast Si, votaremos por Kast es la única solución que nos queda, los otros son candidatos populistas que prometen y no van a cumplir.",613e8101ce63935b7d652752
1631484404000,Liliana Calle🇦🇷,3319028931,1437175874542002185,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","⚠️ Esto es así ⚠️
Hay que esperar porque en cada lugar del País queda 1 ganador de JxC y los otros candidatos se suman!!! https://t.co/h355x5Deut",613e8101ce63935b7d652753
1631484020000,Republicano,32152451,1437174262922625026,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@BonelliOK @mauriciomacri @ljuez @rodrigodeloredo @marioraulnegri Y los candidatos de Cristina y Alberto como salieron en Córdoba? Pedazo de sorete.,613e8101ce63935b7d652754
1631484010000,PANTERA 🇨🇱 🇨🇱 🇨🇱,70878608,1437174220522459140,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@El_Fachocola Todos los partidos políticos son matones, no sólo RN. En TODOS los partidos políticos se pasa al Consejo Político para expulsar a quienes apoyen a otros candidatos que no sean los de ese partido.
Yo nunca más estaría en un partido político, justamente por ese mismo motivo.

🙄",613e8101ce63935b7d652755
1630785102000,Ramón González,1231361026693705728,1434242789202616328,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@antipopulista Y quién los presentaron cómo excelentísimas personas precidenciales,duhalde, peronista también ex presidente ,y del partido peronista, justicialista, cómo usd quieran llamarlo,todo un corrupto, asesino, ladrón !!!!",613e8101ce63935b7d652756
1631485497000,Soy José,18169548,1437180459474198530,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Diputados: https://t.co/Bfwl6WZv9s,613e8101ce63935b7d652757
1631485137000,Fabian fernandez,1339077552925708288,1437178949885472771,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@p_justicialista @Diputados_Todos @FrenteDeTodos @alferdez @CFKArgentina @CasaRosada @Senadores_Todos @GobDeLaRioja  fotos a las planillas y telegramas  @QuintelaRicardo,613e8101ce63935b7d652758
1631484663000,Chapis-Recargada,465165042,1437176962473156619,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ecuador VACUNANDO A menores d 18 años y  México @HLGatell y @lopezobrador_ NINGUNEANDO Vacunas pero Regalándolas a Nicaragua Haití  @senadomexicano @Mx_Diputados solo legislan sus intereses?
Se Vacunaran a Niños a punta d Amparos? 
O esperarán batir récord en + muertos x Covid? https://t.co/i3bBredjvr",613e8101ce63935b7d652759
1631484337000,Leandro,550648881,1437175591778803718,es,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qué tolosa saque más votos que santili no significa que hayan ganado.
 Lo que hay que ver es que pierdan diputados y senadores
#PASO2021",613e8101ce63935b7d65275a
1631484024000,Jorgeport,1011715083519627265,1437174281843138561,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Chinita_Lohan @romeoauerbach @AlexiaRivasG1 @RebecaSantosNI @chamaguaJR Exacto el pasaporte es suficiente para ejercer el sufragio, tal como lo hacen otros países, para que el voto sea mas expedito y fácil en el exterior, ya que muchos no cuentan con DUI; pero esta en manos de nuestros diputados.",613e8101ce63935b7d65275b
1631483808000,𝕽𝖔𝖇𝖊𝖗𝖙𝖔 𝕭𝖊𝖟𝖟𝖆𝖙𝖔 (𝖍),164287753,1437173374933942272,es,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@FuriaPirata Estimado creo que al Senador lo perdieron... Lo importante es que peligra la banca de diputados que tendrían que renovar.,613e8101ce63935b7d65275c
